Stimulus_ID,Angle,Proximity,n_candidates,Candidates,Actor,path,label,annotator,list_id,Site,HeadTarget,face_x_min,face_y_min,face_x_max,face_y_max,option1_x,option1_y,option2_x,option2_y,option3_x,option3_y,option4_x,option4_y,DistEyeHead
12211,left,1,4,pen holder+bunny+tulips+kettle,Z,./stimuli/B_cropped_v1117/pens_bunny_tulip toy_kettle/IMG_4140.jpg,kettle,annotator2,13,SiteB,bunny,0.696209671,0.282212824,0.832627083,0.468520314,0.721407625,0.744868035,0.458455523,0.721407625,0.295210166,0.548387097,0.1485826,0.721407625,2.0
12031,right,1,2,keys+remote control,Z,./stimuli/B_cropped_v1117/keys_remote2/IMG_3360.jpg,keys,annotator2,4,SiteB,remote control,0.189390831,0.1667673,0.379524125,0.435383238,0.866080156,0.845552297,0.500488759,0.890518084,-1.0,-1.0,-1.0,-1.0,1.0
11528,right,1,3,wooden hand+bunny+bottle,Z,./stimuli/B_cropped_v1117/hand_bunny_bottle2/IMG_4294.jpg,bunny,annotator1,8,SiteH,bunny,0.239764787,0.287784501,0.38975623,0.476633876,0.89540567,0.632453568,0.769305963,0.671554252,0.542521994,0.810361681,-1.0,-1.0,0.0
11133,left,1,4,bottle+tulips+kettle+bunny,Z,./stimuli/B_cropped_v1117/bottle2_tulip toy_kettle_bunny/IMG_3727.jpg,bottle,annotator1,3,SiteB,kettle,0.653198918,0.347944041,0.789616331,0.522046184,0.602150538,0.769305963,0.500488759,0.594330401,0.335288368,0.788856305,0.1485826,0.742913001,2.0
11932,right,2,3,kettle+bunny+tulips,Z,./stimuli/B_cropped_v1117/kettle_bunny_tulip toy/IMG_3913.jpg,tulips,annotator2,0,SiteB,-1,0.184307754,0.131381764,0.316181004,0.320231139,0.884652981,0.579667644,0.671554252,0.602150538,0.335288368,0.470185728,-1.0,-1.0,
11387,right,3,3,bottle+umbrella+keys,Z,./stimuli/B_cropped_v1117/bottle2_umbrella_keys/IMG_3436.jpg,bottle,annotator2,17,SiteB,bottle,0.428687031,0.245067174,0.560560281,0.431374664,0.935483871,0.632453568,0.579667644,0.744868035,0.129032258,0.811339198,-1.0,-1.0,0.0
12094,right,1,4,pen holder+bunny+tulips+kettle,Z,./stimuli/B_cropped_v1117/pens_bunny_tulip toy_kettle/IMG_4022.jpg,bunny,annotator2,6,SiteB,tulips,0.155698316,0.200271854,0.305689759,0.380373307,0.853372434,0.594330401,0.744868035,0.500488759,0.500488759,0.500488759,0.359726295,0.721407625,1.0
11279,front,2,4,bottle+tulips+kettle+wooden hand,Z,./stimuli/B_cropped_v1117/bottle2_tulip toy_kettle_hand/IMG_4635.jpg,kettle,annotator1,8,SiteH,wooden hand,0.395997856,0.277562809,0.52091319,0.451664952,0.900293255,0.744868035,0.632453568,0.542521994,0.359726295,0.769305963,0.101661779,0.632453568,1.0
11583,front,3,3,wooden hand+bunny+bottle,Z,./stimuli/B_cropped_v1117/hand_bunny_bottle2/IMG_4526.jpg,bunny,annotator1,7,SiteH,-1,0.466368817,0.373579296,0.581529522,0.527691476,0.921798631,0.686217009,0.500488759,0.721407625,0.078201369,0.744868035,-1.0,-1.0,
11607,left,2,3,wooden hand+bunny+bottle,Z,./stimuli/B_cropped_v1117/hand_bunny_bottle2/IMG_4754.jpg,bunny,annotator1,18,SiteH,-1,0.58069974,0.248977243,0.768273867,0.435284732,0.542521994,0.744868035,0.250244379,0.671554252,0.078201369,0.671554252,-1.0,-1.0,
11753,left,1,4,wooden hand+bunny+kettle+bottle,Z,./stimuli/B_cropped_v1117/hand_bunny_kettle_bottle2/IMG_4805.jpg,bottle,annotator2,16,SiteH,-1,0.628816595,0.179581273,0.778808038,0.377603478,0.602150538,0.744868035,0.359726295,0.632453568,0.219941349,0.721407625,0.053763441,0.632453568,
11709,front,1,4,wooden hand+bunny+kettle+bottle,Z,./stimuli/B_cropped_v1117/hand_bunny_kettle_bottle2/IMG_4556.jpg,kettle,annotator2,5,SiteH,bottle,0.375639665,0.178302585,0.525631108,0.36715196,0.89540567,0.602150538,0.671554252,0.579667644,0.335288368,0.721407625,0.109481916,0.671554252,1.0
12276,right,3,2,tissue+stuffed bird,Z,./stimuli/B_cropped_v1117/tissue_bird/IMG_3858.jpg,stuffed bird,annotator2,10,SiteB,stuffed bird,0.18702573,0.167549897,0.329103302,0.356399272,0.849462366,0.608993157,0.284457478,0.769305963,-1.0,-1.0,-1.0,-1.0,0.0
12218,left,1,4,pen holder+bunny+tulips+kettle,Z,./stimuli/B_cropped_v1117/pens_bunny_tulip toy_kettle/IMG_4147.jpg,bunny,annotator2,11,SiteB,kettle,0.682410369,0.330348733,0.807325702,0.504450876,0.721407625,0.788856305,0.458455523,0.769305963,0.359726295,0.594330401,0.1485826,0.769305963,2.0
11310,left,1,4,bottle+tulips+kettle+wooden hand,Z,./stimuli/B_cropped_v1117/bottle2_tulip toy_kettle_hand/IMG_4870.jpg,kettle,annotator1,11,SiteH,tulips,0.651299489,0.206650581,0.801290932,0.395499957,0.542521994,0.769305963,0.407624633,0.548387097,0.219941349,0.721407625,0.101661779,0.560117302,1.0
11642,right,1,4,wooden hand+bunny+kettle+bottle,Z,./stimuli/B_cropped_v1117/hand_bunny_kettle_bottle2/IMG_4336.jpg,kettle,annotator2,19,SiteH,kettle,0.149895164,0.094180032,0.31149291,0.316377152,0.935483871,0.500488759,0.832844575,0.500488759,0.671554252,0.671554252,0.500488759,0.671554252,0.0
12189,front,3,4,pen holder+bunny+tulips+kettle,Z,./stimuli/B_cropped_v1117/pens_bunny_tulip toy_kettle/IMG_4118.jpg,pen holder,annotator2,1,SiteB,bunny,0.488273799,0.419149188,0.590905087,0.558367918,0.890518084,0.721407625,0.69599218,0.721407625,0.345063539,0.607038123,0.099706745,0.744868035,1.0
12252,left,3,4,pen holder+bunny+tulips+kettle,Z,./stimuli/B_cropped_v1117/pens_bunny_tulip toy_kettle/IMG_4181.jpg,tulips,annotator2,0,SiteB,tulips,0.574137588,0.361008823,0.735735335,0.508981402,0.832844575,0.744868035,0.500488759,0.744868035,0.272727273,0.579667644,0.099706745,0.69599218,0.0
11138,left,1,4,bottle+tulips+kettle+bunny,Z,./stimuli/B_cropped_v1117/bottle2_tulip toy_kettle_bunny/IMG_3732.jpg,tulips,annotator1,2,SiteB,bunny,0.64135465,0.368268481,0.766269983,0.538867393,0.602150538,0.788856305,0.500488759,0.608993157,0.335288368,0.788856305,0.1485826,0.749755621,2.0
12203,left,1,4,pen holder+bunny+tulips+kettle,Z,./stimuli/B_cropped_v1117/pens_bunny_tulip toy_kettle/IMG_4132.jpg,kettle,annotator2,18,SiteB,-1,0.653198918,0.21056065,0.789616331,0.399410025,0.700879765,0.693059629,0.440860215,0.671554252,0.261974585,0.500488759,0.109481916,0.671554252,
11277,front,2,4,bottle+tulips+kettle+wooden hand,Z,./stimuli/B_cropped_v1117/bottle2_tulip toy_kettle_hand/IMG_4633.jpg,bottle,annotator1,19,SiteH,wooden hand,0.395997856,0.272675224,0.52091319,0.446777367,0.900293255,0.744868035,0.632453568,0.548387097,0.359726295,0.769305963,0.101661779,0.632453568,3.0
11450,left,2,3,bottle+umbrella+keys,Z,./stimuli/B_cropped_v1117/bottle2_umbrella_keys/IMG_3506.jpg,umbrella,annotator2,7,SiteB,umbrella,0.620996458,0.269675569,0.770987901,0.449777021,0.703812317,0.632453568,0.359726295,0.769305963,0.109481916,0.782013685,-1.0,-1.0,0.0
12150,front,1,4,pen holder+bunny+tulips+kettle,Z,./stimuli/B_cropped_v1117/pens_bunny_tulip toy_kettle/IMG_4079.jpg,tulips,annotator2,10,SiteB,bunny,0.429465056,0.226022865,0.591062803,0.43086863,0.788856305,0.686217009,0.602150538,0.671554252,0.39198436,0.500488759,0.109481916,0.744868035,1.0
11060,front,1,4,bottle+tulips+kettle+bunny,Z,./stimuli/B_cropped_v1117/bottle2_tulip toy_kettle_bunny/IMG_3655.jpg,bottle,annotator1,2,SiteB,-1,0.490817016,0.160707277,0.615732349,0.349556653,0.866080156,0.632453568,0.632453568,0.42228739,0.500488759,0.671554252,0.188660802,0.500488759,
12182,front,3,4,pen holder+bunny+tulips+kettle,Z,./stimuli/B_cropped_v1117/pens_bunny_tulip toy_kettle/IMG_4111.jpg,tulips,annotator2,3,SiteB,-1,0.465545232,0.39996255,0.564757798,0.534543803,0.884652981,0.704789834,0.674486804,0.721407625,0.335288368,0.594330401,0.099706745,0.721407625,
11730,front,3,4,wooden hand+bunny+kettle+bottle,Z,./stimuli/B_cropped_v1117/hand_bunny_kettle_bottle2/IMG_4576.jpg,wooden hand,annotator2,11,SiteH,-1,0.472633525,0.447381636,0.575264813,0.573146223,0.959921799,0.721407625,0.703812317,0.769305963,0.31769306,0.788856305,0.053763441,0.744868035,
11958,front,1,3,kettle+bunny+tulips,Z,./stimuli/B_cropped_v1117/kettle_bunny_tulip toy/IMG_3939.jpg,bunny,annotator2,17,SiteB,kettle,0.465465904,0.121280326,0.619578084,0.330332577,0.788856305,0.671554252,0.500488759,0.500488759,0.109481916,0.458455523,-1.0,-1.0,1.0
12362,left,3,2,tulips+kettle,Z,./stimuli/B_cropped_v1117/tulip toy_kettle/IMG_3831.jpg,tulips,annotator1,8,SiteB,-1,0.717817519,0.155819692,0.859895091,0.344669067,0.744868035,0.442815249,0.109481916,0.632453568,-1.0,-1.0,-1.0,-1.0,
11909,left,2,2,wooden hand+tulips,Z,./stimuli/B_cropped_v1117/hand_tulip toy/IMG_4713.jpg,tulips,annotator2,7,SiteH,wooden hand,0.708057432,0.047913523,0.869655178,0.282487259,0.542521994,0.602150538,0.165200391,0.407624633,-1.0,-1.0,-1.0,-1.0,1.0
11657,right,2,4,wooden hand+bunny+kettle+bottle,Z,./stimuli/B_cropped_v1117/hand_bunny_kettle_bottle2/IMG_4351.jpg,bottle,annotator2,8,SiteH,wooden hand,0.169445506,0.067825134,0.331043252,0.284081025,0.942326491,0.407624633,0.811339198,0.500488759,0.594330401,0.671554252,0.335288368,0.744868035,3.0
11690,front,1,4,wooden hand+bunny+kettle+bottle,Z,./stimuli/B_cropped_v1117/hand_bunny_kettle_bottle2/IMG_4537.jpg,wooden hand,annotator2,7,SiteH,-1,0.404965178,0.159053414,0.554956621,0.357075618,0.890518084,0.602150538,0.671554252,0.594330401,0.335288368,0.721407625,0.109481916,0.671554252,
11755,left,1,4,wooden hand+bunny+kettle+bottle,Z,./stimuli/B_cropped_v1117/hand_bunny_kettle_bottle2/IMG_4807.jpg,bunny,annotator2,10,SiteH,wooden hand,0.653316474,0.164599327,0.81491422,0.380855218,0.602150538,0.744868035,0.359726295,0.632453568,0.188660802,0.721407625,0.053763441,0.632453568,1.0
11531,right,1,3,wooden hand+bunny+bottle,Z,./stimuli/B_cropped_v1117/hand_bunny_bottle2/IMG_4297.jpg,bottle,annotator1,17,SiteH,bottle,0.230852091,0.305379809,0.365433344,0.494229184,0.89540567,0.632453568,0.769305963,0.671554252,0.542521994,0.810361681,-1.0,-1.0,0.0
11380,right,2,3,bottle+umbrella+keys,Z,./stimuli/B_cropped_v1117/bottle2_umbrella_keys/IMG_3429.jpg,keys,annotator2,15,SiteB,umbrella,0.321820619,0.251917539,0.458238032,0.449939743,0.923753666,0.671554252,0.594330401,0.788856305,0.146627566,0.884652981,-1.0,-1.0,1.0
11938,right,2,3,kettle+bunny+tulips,Z,./stimuli/B_cropped_v1117/kettle_bunny_tulip toy/IMG_3919.jpg,tulips,annotator2,0,SiteB,bunny,0.166873551,0.147999555,0.364895755,0.33684893,0.884652981,0.594330401,0.671554252,0.632453568,0.335288368,0.481915934,-1.0,-1.0,1.0
12348,front,3,2,tulips+kettle,Z,./stimuli/B_cropped_v1117/tulip toy_kettle/IMG_3811.jpg,kettle,annotator1,1,SiteB,kettle,0.452693849,0.295158117,0.577609182,0.46926026,0.853372434,0.500488759,0.11827957,0.721407625,-1.0,-1.0,-1.0,-1.0,0.0
11802,left,3,4,wooden hand+bunny+kettle+bottle,Z,./stimuli/B_cropped_v1117/hand_bunny_kettle_bottle2/IMG_4850.jpg,kettle,annotator2,6,SiteH,kettle,0.59,0.282670206,0.734875373,0.436782385,0.849462366,0.744868035,0.500488759,0.769305963,0.188660802,0.671554252,0.064516129,0.632453568,0.0
11699,front,1,4,wooden hand+bunny+kettle+bottle,Z,./stimuli/B_cropped_v1117/hand_bunny_kettle_bottle2/IMG_4546.jpg,wooden hand,annotator2,8,SiteH,bunny,0.406920212,0.160243336,0.556911655,0.363705833,0.890518084,0.602150538,0.671554252,0.579667644,0.335288368,0.721407625,0.109481916,0.671554252,1.0
11969,front,2,3,kettle+bunny+tulips,Z,./stimuli/B_cropped_v1117/kettle_bunny_tulip toy/IMG_3950.jpg,kettle,annotator2,6,SiteB,kettle,0.485065976,0.077618323,0.621483388,0.266467698,0.900293255,0.542521994,0.542521994,0.500488759,0.165200391,0.335288368,-1.0,-1.0,0.0
22111,right,2,4,pen holder+bunny+tulips+kettle,Z,./stimuli/B_cropped_v1117/pens_bunny_tulip toy_kettle/IMG_4040.jpg,kettle,annotator2,13,SiteB,bunny,0.154605757,0.197406407,0.28918701,0.371508549,0.89540567,0.569892473,0.744868035,0.500488759,0.500488759,0.476050831,0.1485826,0.744868035,2.0
22343,front,2,2,tulips+kettle,Z,./stimuli/B_cropped_v1117/tulip toy_kettle/IMG_3806.jpg,tulips,annotator1,1,SiteB,kettle,0.443088345,0.233694793,0.593079788,0.442747044,0.769305963,0.500488759,0.250244379,0.769305963,-1.0,-1.0,-1.0,-1.0,1.0
21890,front,2,2,wooden hand+tulips,Z,./stimuli/B_cropped_v1117/hand_tulip toy/IMG_4473.jpg,wooden hand,annotator2,2,SiteH,wooden hand,0.424938067,0.074366219,0.622960271,0.332280897,0.853372434,0.632453568,0.250244379,0.500488759,-1.0,-1.0,-1.0,-1.0,0.0
21499,front,3,2,bunny+wooden hand,Z,./stimuli/B_cropped_v1117/bunny_hand/IMG_4460.jpg,wooden hand,annotator1,9,SiteH,-1,0.366786406,0.269675569,0.503203819,0.449777021,0.866080156,0.671554252,0.101661779,0.660801564,-1.0,-1.0,-1.0,-1.0,
21465,left,3,3,bottle+umbrella+keys,Z,./stimuli/B_cropped_v1117/bottle2_umbrella_keys/IMG_3521.jpg,keys,annotator2,9,SiteB,keys,0.645067551,0.28564518,0.774287287,0.449447685,0.866080156,0.671554252,0.500488759,0.769305963,0.099706745,0.782013685,-1.0,-1.0,0.0
21877,right,3,2,wooden hand+tulips,Z,./stimuli/B_cropped_v1117/hand_tulip toy/IMG_4265.jpg,tulips,annotator2,10,SiteH,-1,0.232984118,0.164599327,0.394581864,0.380855218,0.942326491,0.542521994,0.481915934,0.602150538,-1.0,-1.0,-1.0,-1.0,
21566,front,1,3,wooden hand+bunny+bottle,Z,./stimuli/B_cropped_v1117/hand_bunny_bottle2/IMG_4509.jpg,bottle,annotator1,7,SiteH,bunny,0.390885569,0.212816855,0.610091948,0.410839059,0.89540567,0.632453568,0.500488759,0.632453568,0.109481916,0.671554252,-1.0,-1.0,1.0
21664,right,2,4,wooden hand+bunny+kettle+bottle,Z,./stimuli/B_cropped_v1117/hand_bunny_kettle_bottle2/IMG_4358.jpg,bunny,annotator2,17,SiteH,kettle,0.122524685,0.085541583,0.284122431,0.29178002,0.935483871,0.403714565,0.811339198,0.500488759,0.594330401,0.671554252,0.335288368,0.671554252,1.0
21754,left,1,4,wooden hand+bunny+kettle+bottle,Z,./stimuli/B_cropped_v1117/hand_bunny_kettle_bottle2/IMG_4806.jpg,wooden hand,annotator2,8,SiteH,wooden hand,0.653316474,0.171133698,0.81491422,0.38018595,0.602150538,0.744868035,0.403714565,0.744868035,0.219941349,0.721407625,0.053763441,0.632453568,0.0
21575,front,2,3,wooden hand+bunny+bottle,Z,./stimuli/B_cropped_v1117/hand_bunny_bottle2/IMG_4518.jpg,bottle,annotator1,0,SiteH,wooden hand,0.434352642,0.215270177,0.595950388,0.420115942,0.744868035,0.632453568,0.500488759,0.671554252,0.250244379,0.671554252,-1.0,-1.0,2.0
22273,right,3,2,tissue+stuffed bird,Z,./stimuli/B_cropped_v1117/tissue_bird/IMG_3855.jpg,stuffed bird,annotator2,10,SiteB,-1,0.186978863,0.126795349,0.336970306,0.324817554,0.853372434,0.594330401,0.301075269,0.769305963,-1.0,-1.0,-1.0,-1.0,
22084,right,1,4,pen holder+bunny+tulips+kettle,Z,./stimuli/B_cropped_v1117/pens_bunny_tulip toy_kettle/IMG_4012.jpg,pen holder,annotator2,14,SiteB,pen holder,0.187786713,0.255079916,0.312702046,0.429182059,0.91202346,0.632453568,0.744868035,0.579667644,0.500488759,0.548387097,0.335288368,0.769305963,0.0
21560,front,1,3,wooden hand+bunny+bottle,Z,./stimuli/B_cropped_v1117/hand_bunny_bottle2/IMG_4503.jpg,bottle,annotator1,19,SiteH,-1,0.409852763,0.212816855,0.559844206,0.410839059,0.89540567,0.632453568,0.500488759,0.632453568,0.109481916,0.671554252,-1.0,-1.0,
21398,front,1,3,bottle+umbrella+keys,Z,./stimuli/B_cropped_v1117/bottle2_umbrella_keys/IMG_3447.jpg,keys,annotator2,1,SiteB,-1,0.41523912,0.245767298,0.55445785,0.438494676,0.716520039,0.500488759,0.500488759,0.721407625,0.146627566,0.788856305,-1.0,-1.0,
22317,right,1,2,tulips+kettle,Z,./stimuli/B_cropped_v1117/tulip toy_kettle/IMG_3780.jpg,kettle,annotator1,6,SiteB,tulips,0.243619251,0.2477063,0.380036663,0.436555675,0.801564027,0.515151515,0.671554252,0.744868035,-1.0,-1.0,-1.0,-1.0,1.0
21747,front,3,4,wooden hand+bunny+kettle+bottle,Z,./stimuli/B_cropped_v1117/hand_bunny_kettle_bottle2/IMG_4593.jpg,wooden hand,annotator2,16,SiteH,bottle,0.420579445,0.452269221,0.519792011,0.578033809,0.959921799,0.721407625,0.703812317,0.749755621,0.335288368,0.788856305,0.053763441,0.744868035,3.0
22329,right,3,2,tulips+kettle,Z,./stimuli/B_cropped_v1117/tulip toy_kettle/IMG_3792.jpg,kettle,annotator1,2,SiteB,tulips,0.225363473,0.218674212,0.357236723,0.404981702,0.884652981,0.488758553,0.359726295,0.744868035,-1.0,-1.0,-1.0,-1.0,1.0
21883,front,1,2,wooden hand+tulips,Z,./stimuli/B_cropped_v1117/hand_tulip toy/IMG_4466.jpg,tulips,annotator2,18,SiteH,-1,0.401477656,0.079362293,0.599499861,0.325329789,0.716520039,0.632453568,0.359726295,0.523949169,-1.0,-1.0,-1.0,-1.0,
22148,front,1,4,pen holder+bunny+tulips+kettle,Z,./stimuli/B_cropped_v1117/pens_bunny_tulip toy_kettle/IMG_4077.jpg,bunny,annotator2,2,SiteB,bunny,0.425493037,0.217225211,0.57548448,0.422070976,0.788856305,0.686217009,0.602150538,0.671554252,0.373411535,0.500488759,0.105571848,0.744868035,0.0
22126,right,3,4,pen holder+bunny+tulips+kettle,Z,./stimuli/B_cropped_v1117/pens_bunny_tulip toy_kettle/IMG_4055.jpg,tulips,annotator2,1,SiteB,pen holder,0.254247605,0.260782792,0.369408309,0.423479183,0.942326491,0.590420332,0.788856305,0.632453568,0.500488759,0.515151515,0.105571848,0.788856305,2.0
21578,front,2,3,wooden hand+bunny+bottle,Z,./stimuli/B_cropped_v1117/hand_bunny_bottle2/IMG_4521.jpg,bottle,annotator1,18,SiteH,bunny,0.405422111,0.217225211,0.595555406,0.422070976,0.744868035,0.632453568,0.500488759,0.671554252,0.250244379,0.671554252,-1.0,-1.0,1.0
21434,left,1,3,bottle+umbrella+keys,Z,./stimuli/B_cropped_v1117/bottle2_umbrella_keys/IMG_3489.jpg,keys,annotator2,8,SiteB,-1,0.565162941,0.234484953,0.699744194,0.414586406,0.579667644,0.632453568,0.359726295,0.769305963,0.11827957,0.788856305,-1.0,-1.0,
21515,left,2,2,bunny+wooden hand,Z,./stimuli/B_cropped_v1117/bunny_hand/IMG_4696.jpg,bunny,annotator1,16,SiteH,wooden hand,0.635721166,0.104970784,0.797318912,0.321226675,0.434995112,0.671554252,0.109481916,0.500488759,-1.0,-1.0,-1.0,-1.0,1.0
21039,right,2,4,bottle+tulips+kettle+bunny,Z,./stimuli/B_cropped_v1117/bottle2_tulip toy_kettle_bunny/IMG_3628.jpg,kettle,annotator1,3,SiteB,bunny,0.225363473,0.26387757,0.357236723,0.437979713,0.921798631,0.671554252,0.769305963,0.523949169,0.632453568,0.721407625,0.359726295,0.632453568,1.0
21485,right,3,2,bunny+wooden hand,Z,./stimuli/B_cropped_v1117/bunny_hand/IMG_4251.jpg,bunny,annotator1,12,SiteH,wooden hand,0.200664103,0.256503954,0.350655546,0.445353329,0.884652981,0.671554252,0.470185728,0.721407625,-1.0,-1.0,-1.0,-1.0,1.0
21720,front,2,4,wooden hand+bunny+kettle+bottle,Z,./stimuli/B_cropped_v1117/hand_bunny_kettle_bottle2/IMG_4567.jpg,kettle,annotator2,9,SiteH,bunny,0.44,0.415612532,0.56,0.569724711,0.942326491,0.749755621,0.69599218,0.769305963,0.359726295,0.853372434,0.10459433,0.788856305,1.0
21956,front,1,3,kettle+bunny+tulips,Z,./stimuli/B_cropped_v1117/kettle_bunny_tulip toy/IMG_3937.jpg,tulips,annotator2,12,SiteB,-1,0.449799998,0.077239037,0.621558751,0.311812772,0.853372434,0.721407625,0.500488759,0.500488759,0.188660802,0.42228739,-1.0,-1.0,
21541,right,2,3,wooden hand+bunny+bottle,Z,./stimuli/B_cropped_v1117/hand_bunny_bottle2/IMG_4307.jpg,wooden hand,annotator1,16,SiteH,bunny,0.262509123,0.302978254,0.394382373,0.477080397,0.884652981,0.602150538,0.721407625,0.721407625,0.382209189,0.788856305,-1.0,-1.0,1.0
21524,right,1,3,wooden hand+bunny+bottle,Z,./stimuli/B_cropped_v1117/hand_bunny_bottle2/IMG_4290.jpg,bottle,annotator1,18,SiteH,-1,0.235901586,0.295604638,0.377979157,0.484454013,0.89540567,0.632453568,0.769305963,0.632453568,0.542521994,0.810361681,-1.0,-1.0,
21563,front,1,3,wooden hand+bunny+bottle,Z,./stimuli/B_cropped_v1117/hand_bunny_bottle2/IMG_4506.jpg,bottle,annotator1,18,SiteH,wooden hand,0.434352642,0.209405075,0.595950388,0.414250839,0.89540567,0.632453568,0.500488759,0.671554252,0.109481916,0.671554252,-1.0,-1.0,2.0
22129,right,3,4,pen holder+bunny+tulips+kettle,Z,./stimuli/B_cropped_v1117/pens_bunny_tulip toy_kettle/IMG_4058.jpg,pen holder,annotator2,16,SiteB,bunny,0.248968879,0.263715343,0.355136693,0.426411734,0.942326491,0.595307918,0.788856305,0.632453568,0.500488759,0.515151515,0.105571848,0.769305963,1.0
21591,front,3,3,wooden hand+bunny+bottle,Z,./stimuli/B_cropped_v1117/hand_bunny_bottle2/IMG_4534.jpg,bottle,annotator1,7,SiteH,bottle,0.416515444,0.366873925,0.531676149,0.514846505,0.921798631,0.686217009,0.500488759,0.721407625,0.064516129,0.721407625,-1.0,-1.0,0.0
21549,right,3,3,wooden hand+bunny+bottle,Z,./stimuli/B_cropped_v1117/hand_bunny_bottle2/IMG_4315.jpg,wooden hand,annotator1,4,SiteH,wooden hand,0.287483186,0.295158117,0.402643891,0.46926026,0.853372434,0.579667644,0.671554252,0.686217009,0.250244379,0.788856305,-1.0,-1.0,0.0
22282,front,1,2,tissue+stuffed bird,Z,./stimuli/B_cropped_v1117/tissue_bird/IMG_3864.jpg,stuffed bird,annotator2,5,SiteB,stuffed bird,0.426912763,0.098529362,0.603390268,0.323758028,0.671554252,0.788856305,0.219941349,0.832844575,-1.0,-1.0,-1.0,-1.0,0.0
22132,right,3,4,pen holder+bunny+tulips+kettle,Z,./stimuli/B_cropped_v1117/pens_bunny_tulip toy_kettle/IMG_4061.jpg,tulips,annotator2,2,SiteB,tulips,0.213202157,0.253940172,0.338117491,0.416636563,0.942326491,0.579667644,0.788856305,0.632453568,0.500488759,0.500488759,0.105571848,0.769305963,0.0
21304,left,1,4,bottle+tulips+kettle+wooden hand,Z,./stimuli/B_cropped_v1117/bottle2_tulip toy_kettle_hand/IMG_4864.jpg,bottle,annotator1,11,SiteH,bottle,0.663076561,0.20471158,0.805154133,0.397438958,0.542521994,0.769305963,0.405669599,0.560117302,0.230694037,0.721407625,0.099706745,0.602150538,0.0
21966,front,2,3,kettle+bunny+tulips,Z,./stimuli/B_cropped_v1117/kettle_bunny_tulip toy/IMG_3947.jpg,kettle,annotator2,4,SiteB,-1,0.432280052,0.08543846,0.568697465,0.274287835,0.866080156,0.590420332,0.500488759,0.500488759,0.11827957,0.359726295,-1.0,-1.0,
21066,front,1,4,bottle+tulips+kettle+bunny,Z,./stimuli/B_cropped_v1117/bottle2_tulip toy_kettle_bunny/IMG_3661.jpg,kettle,annotator1,3,SiteB,bottle,0.511344875,0.16801379,0.636260208,0.348115242,0.884652981,0.632453568,0.660801564,0.407624633,0.500488759,0.671554252,0.188660802,0.500488759,2.0
21150,left,2,4,bottle+tulips+kettle+bunny,Z,./stimuli/B_cropped_v1117/bottle2_tulip toy_kettle_bunny/IMG_3744.jpg,kettle,annotator1,0,SiteB,tulips,0.687297954,0.349695656,0.812213287,0.520294568,0.810361681,0.788856305,0.579667644,0.632453568,0.359726295,0.788856305,0.1485826,0.744868035,1.0
21314,left,1,4,bottle+tulips+kettle+wooden hand,Z,./stimuli/B_cropped_v1117/bottle2_tulip toy_kettle_hand/IMG_4874.jpg,tulips,annotator1,17,SiteH,kettle,0.637614249,0.221777231,0.787605692,0.401878683,0.548387097,0.769305963,0.407624633,0.548387097,0.250244379,0.704789834,0.105571848,0.560117302,1.0
