Stimulus_ID,Angle,Proximity,n_candidates,Candidates,Actor,path,label,annotator,list_id,Site,HeadTarget,face_x_min,face_y_min,face_x_max,face_y_max,option1_x,option1_y,option2_x,option2_y,option3_x,option3_y,option4_x,option4_y
1977,front,2,3,kettle+bunny+tulips,Z,./stimuli/B_cropped_v1117/kettle_bunny_tulip toy/IMG_3958.jpg,bunny,annotator2,5,SiteB,tulips,0.419689885,0.112295315,0.581287632,0.292396767,0.900293255,0.590420332,0.500488759,0.602150538,0.165200391,0.359726295,-1.0,-1.0
1978,front,3,3,kettle+bunny+tulips,Z,./stimuli/B_cropped_v1117/kettle_bunny_tulip toy/IMG_3959.jpg,kettle,annotator2,13,SiteB,-1,0.477553536,0.258232278,0.60162535,0.412344457,0.884652981,0.671554252,0.500488759,0.671554252,0.109481916,0.470185728,-1.0,-1.0
1979,front,3,3,kettle+bunny+tulips,Z,./stimuli/B_cropped_v1117/kettle_bunny_tulip toy/IMG_3960.jpg,bunny,annotator2,2,SiteB,-1,0.468323851,0.265074898,0.583484556,0.419187077,0.884652981,0.671554252,0.500488759,0.671554252,0.109481916,0.476050831,-1.0,-1.0
1980,front,3,3,kettle+bunny+tulips,Z,./stimuli/B_cropped_v1117/kettle_bunny_tulip toy/IMG_3961.jpg,tulips,annotator2,15,SiteB,-1,0.442908406,0.276942352,0.558069111,0.424914931,0.866080156,0.671554252,0.500488759,0.671554252,0.10459433,0.481915934,-1.0,-1.0
1981,front,3,3,kettle+bunny+tulips,Z,./stimuli/B_cropped_v1117/kettle_bunny_tulip toy/IMG_3962.jpg,kettle,annotator2,5,SiteB,kettle,0.458012544,0.273872552,0.589885794,0.427984731,0.866080156,0.671554252,0.500488759,0.671554252,0.10459433,0.481915934,-1.0,-1.0
1982,front,3,3,kettle+bunny+tulips,Z,./stimuli/B_cropped_v1117/kettle_bunny_tulip toy/IMG_3963.jpg,bunny,annotator2,8,SiteB,kettle,0.48200909,0.278760137,0.597169795,0.432872316,0.884652981,0.671554252,0.500488759,0.671554252,0.105571848,0.481915934,-1.0,-1.0
1983,front,3,3,kettle+bunny+tulips,Z,./stimuli/B_cropped_v1117/kettle_bunny_tulip toy/IMG_3964.jpg,tulips,annotator2,13,SiteB,kettle,0.484941642,0.282670206,0.600102347,0.436782385,0.884652981,0.671554252,0.500488759,0.671554252,0.109481916,0.500488759,-1.0,-1.0
1984,front,3,3,kettle+bunny+tulips,Z,./stimuli/B_cropped_v1117/kettle_bunny_tulip toy/IMG_3965.jpg,bunny,annotator2,5,SiteB,bunny,0.466368817,0.290627591,0.581529522,0.43860017,0.884652981,0.671554252,0.500488759,0.671554252,0.109481916,0.500488759,-1.0,-1.0
1985,front,3,3,kettle+bunny+tulips,Z,./stimuli/B_cropped_v1117/kettle_bunny_tulip toy/IMG_3966.jpg,kettle,annotator2,7,SiteB,bunny,0.466955193,0.293560142,0.573123008,0.441532722,0.884652981,0.671554252,0.500488759,0.671554252,0.105571848,0.500488759,-1.0,-1.0
1986,front,3,3,kettle+bunny+tulips,Z,./stimuli/B_cropped_v1117/kettle_bunny_tulip toy/IMG_3967.jpg,tulips,annotator2,0,SiteB,bunny,0.466955193,0.293560142,0.573123008,0.441532722,0.884652981,0.671554252,0.500488759,0.671554252,0.10459433,0.500488759,-1.0,-1.0
1987,front,3,3,kettle+bunny+tulips,Z,./stimuli/B_cropped_v1117/kettle_bunny_tulip toy/IMG_3968.jpg,tulips,annotator2,9,SiteB,tulips,0.458948286,0.299425245,0.561579574,0.447397824,0.884652981,0.671554252,0.500488759,0.671554252,0.109481916,0.500488759,-1.0,-1.0
1988,front,3,3,kettle+bunny+tulips,Z,./stimuli/B_cropped_v1117/kettle_bunny_tulip toy/IMG_3969.jpg,kettle,annotator2,8,SiteB,tulips,0.442908406,0.297937067,0.558069111,0.437155797,0.884652981,0.671554252,0.500488759,0.671554252,0.105571848,0.500488759,-1.0,-1.0
1989,front,3,3,kettle+bunny+tulips,Z,./stimuli/B_cropped_v1117/kettle_bunny_tulip toy/IMG_3970.jpg,bunny,annotator2,9,SiteB,tulips,0.442908406,0.301889782,0.558069111,0.444933288,0.884652981,0.671554252,0.500488759,0.671554252,0.105571848,0.500488759,-1.0,-1.0
1990,left,1,3,kettle+bunny+tulips,Z,./stimuli/B_cropped_v1117/kettle_bunny_tulip toy/IMG_3971.jpg,kettle,annotator2,12,SiteB,-1,0.713860584,0.166873551,0.863852026,0.364895755,0.500488759,0.769305963,0.250244379,0.716520039,0.109481916,0.467253177,-1.0,-1.0
1991,left,1,3,kettle+bunny+tulips,Z,./stimuli/B_cropped_v1117/kettle_bunny_tulip toy/IMG_3972.jpg,bunny,annotator2,6,SiteB,-1,0.674759899,0.212515684,0.824751342,0.401365059,0.500488759,0.769305963,0.250244379,0.744868035,0.109481916,0.500488759,-1.0,-1.0
1992,left,1,3,kettle+bunny+tulips,Z,./stimuli/B_cropped_v1117/kettle_bunny_tulip toy/IMG_3973.jpg,tulips,annotator2,7,SiteB,-1,0.667964147,0.230641988,0.810041718,0.404744131,0.500488759,0.769305963,0.272727273,0.594330401,0.11827957,0.500488759,-1.0,-1.0
1993,left,1,3,kettle+bunny+tulips,Z,./stimuli/B_cropped_v1117/kettle_bunny_tulip toy/IMG_3974.jpg,kettle,annotator2,16,SiteB,kettle,0.721109641,0.234484953,0.827277456,0.414586406,0.500488759,0.769305963,0.272727273,0.594330401,0.11827957,0.500488759,-1.0,-1.0
1994,left,1,3,kettle+bunny+tulips,Z,./stimuli/B_cropped_v1117/kettle_bunny_tulip toy/IMG_3975.jpg,bunny,annotator2,6,SiteB,kettle,0.691725997,0.232278829,0.846885929,0.414837495,0.500488759,0.769305963,0.272727273,0.744868035,0.146627566,0.500488759,-1.0,-1.0
1995,left,1,3,kettle+bunny+tulips,Z,./stimuli/B_cropped_v1117/kettle_bunny_tulip toy/IMG_3976.jpg,tulips,annotator2,18,SiteB,kettle,0.641219438,0.218674212,0.897392488,0.404981702,0.500488759,0.769305963,0.272727273,0.721407625,0.134897361,0.500488759,-1.0,-1.0
1996,left,1,3,kettle+bunny+tulips,Z,./stimuli/B_cropped_v1117/kettle_bunny_tulip toy/IMG_3977.jpg,bunny,annotator2,7,SiteB,bunny,0.673829249,0.216889645,0.815906821,0.396991098,0.500488759,0.769305963,0.265884653,0.721407625,0.11827957,0.500488759,-1.0,-1.0
1997,left,1,3,kettle+bunny+tulips,Z,./stimuli/B_cropped_v1117/kettle_bunny_tulip toy/IMG_3978.jpg,kettle,annotator2,13,SiteB,bunny,0.678716835,0.216889645,0.820794407,0.396991098,0.500488759,0.769305963,0.272727273,0.579667644,0.11827957,0.500488759,-1.0,-1.0
1998,left,1,3,kettle+bunny+tulips,Z,./stimuli/B_cropped_v1117/kettle_bunny_tulip toy/IMG_3979.jpg,tulips,annotator2,14,SiteB,bunny,0.678716835,0.216889645,0.820794407,0.396991098,0.500488759,0.769305963,0.272727273,0.579667644,0.11827957,0.500488759,-1.0,-1.0
1999,left,1,3,kettle+bunny+tulips,Z,./stimuli/B_cropped_v1117/kettle_bunny_tulip toy/IMG_3980.jpg,tulips,annotator2,6,SiteB,tulips,0.670794226,0.2198893,0.807211639,0.393991443,0.500488759,0.769305963,0.272727273,0.721407625,0.134897361,0.500488759,-1.0,-1.0
2000,left,1,3,kettle+bunny+tulips,Z,./stimuli/B_cropped_v1117/kettle_bunny_tulip toy/IMG_3981.jpg,kettle,annotator2,9,SiteB,tulips,0.670794226,0.2198893,0.807211639,0.393991443,0.500488759,0.769305963,0.272727273,0.721407625,0.134897361,0.500488759,-1.0,-1.0
2001,left,1,3,kettle+bunny+tulips,Z,./stimuli/B_cropped_v1117/kettle_bunny_tulip toy/IMG_3982.jpg,bunny,annotator2,1,SiteB,tulips,0.676659329,0.217934266,0.813076741,0.392036409,0.500488759,0.769305963,0.284457478,0.579667644,0.134897361,0.500488759,-1.0,-1.0
2002,left,2,3,kettle+bunny+tulips,Z,./stimuli/B_cropped_v1117/kettle_bunny_tulip toy/IMG_3983.jpg,kettle,annotator2,16,SiteB,-1,0.713860584,0.191303733,0.863852026,0.377611223,0.671554252,0.769305963,0.335288368,0.569892473,0.078201369,0.467253177,-1.0,-1.0
2003,left,2,3,kettle+bunny+tulips,Z,./stimuli/B_cropped_v1117/kettle_bunny_tulip toy/IMG_3984.jpg,bunny,annotator2,11,SiteB,-1,0.704085412,0.194406752,0.854076855,0.374508204,0.69599218,0.769305963,0.335288368,0.548387097,0.036168133,0.500488759,-1.0,-1.0
2004,left,2,3,kettle+bunny+tulips,Z,./stimuli/B_cropped_v1117/kettle_bunny_tulip toy/IMG_3985.jpg,tulips,annotator2,18,SiteB,-1,0.710974899,0.197406407,0.853052471,0.371508549,0.703812317,0.769305963,0.359726295,0.548387097,0.10459433,0.467253177,-1.0,-1.0
2005,left,2,3,kettle+bunny+tulips,Z,./stimuli/B_cropped_v1117/kettle_bunny_tulip toy/IMG_3986.jpg,kettle,annotator2,9,SiteB,kettle,0.748995595,0.185438631,0.885413007,0.37174612,0.716520039,0.749755621,0.359726295,0.542521994,0.10459433,0.458455523,-1.0,-1.0
2006,left,2,3,kettle+bunny+tulips,Z,./stimuli/B_cropped_v1117/kettle_bunny_tulip toy/IMG_3987.jpg,bunny,annotator2,9,SiteB,kettle,0.752905663,0.19003279,0.889323076,0.378882166,0.716520039,0.769305963,0.359726295,0.542521994,0.105571848,0.458455523,-1.0,-1.0
2007,left,2,3,kettle+bunny+tulips,Z,./stimuli/B_cropped_v1117/kettle_bunny_tulip toy/IMG_3988.jpg,tulips,annotator2,15,SiteB,kettle,0.754860698,0.19003279,0.89127811,0.378882166,0.716520039,0.769305963,0.359726295,0.542521994,0.105571848,0.458455523,-1.0,-1.0
2008,left,2,3,kettle+bunny+tulips,Z,./stimuli/B_cropped_v1117/kettle_bunny_tulip toy/IMG_3989.jpg,bunny,annotator2,11,SiteB,bunny,0.726568306,0.191303733,0.876559749,0.377611223,0.716520039,0.769305963,0.359726295,0.542521994,0.105571848,0.458455523,-1.0,-1.0
2009,left,2,3,kettle+bunny+tulips,Z,./stimuli/B_cropped_v1117/kettle_bunny_tulip toy/IMG_3990.jpg,kettle,annotator2,17,SiteB,bunny,0.726568306,0.191303733,0.876559749,0.377611223,0.716520039,0.769305963,0.359726295,0.542521994,0.105571848,0.458455523,-1.0,-1.0
2010,left,2,3,kettle+bunny+tulips,Z,./stimuli/B_cropped_v1117/kettle_bunny_tulip toy/IMG_3991.jpg,tulips,annotator2,9,SiteB,bunny,0.726568306,0.193178145,0.876559749,0.375736811,0.716520039,0.769305963,0.359726295,0.542521994,0.105571848,0.458455523,-1.0,-1.0
2011,left,2,3,kettle+bunny+tulips,Z,./stimuli/B_cropped_v1117/kettle_bunny_tulip toy/IMG_3992.jpg,tulips,annotator2,6,SiteB,tulips,0.713860584,0.197406407,0.863852026,0.371508549,0.721407625,0.769305963,0.359726295,0.548387097,0.105571848,0.458455523,-1.0,-1.0
2012,left,2,3,kettle+bunny+tulips,Z,./stimuli/B_cropped_v1117/kettle_bunny_tulip toy/IMG_3993.jpg,kettle,annotator2,2,SiteB,tulips,0.710974899,0.201316475,0.853052471,0.375418618,0.716520039,0.769305963,0.359726295,0.542521994,0.109481916,0.458455523,-1.0,-1.0
2013,left,2,3,kettle+bunny+tulips,Z,./stimuli/B_cropped_v1117/kettle_bunny_tulip toy/IMG_3994.jpg,bunny,annotator2,18,SiteB,tulips,0.707017964,0.197406407,0.857009407,0.371508549,0.721407625,0.749755621,0.359726295,0.542521994,0.109481916,0.442815249,-1.0,-1.0
2014,left,3,3,kettle+bunny+tulips,Z,./stimuli/B_cropped_v1117/kettle_bunny_tulip toy/IMG_3995.jpg,kettle,annotator2,6,SiteB,-1,0.654062372,0.236507091,0.778977706,0.410609234,0.884652981,0.788856305,0.403714565,0.560117302,0.053763441,0.481915934,-1.0,-1.0
2015,left,3,3,kettle+bunny+tulips,Z,./stimuli/B_cropped_v1117/kettle_bunny_tulip toy/IMG_3996.jpg,bunny,annotator2,14,SiteB,-1,0.654062372,0.243187484,0.778977706,0.405883875,0.884652981,0.788856305,0.403714565,0.548387097,0.109481916,0.481915934,-1.0,-1.0
2016,left,3,3,kettle+bunny+tulips,Z,./stimuli/B_cropped_v1117/kettle_bunny_tulip toy/IMG_3997.jpg,tulips,annotator2,7,SiteB,-1,0.647209481,0.250412141,0.762370186,0.40452432,0.884652981,0.788856305,0.403714565,0.671554252,0.064516129,0.476050831,-1.0,-1.0
2017,left,3,3,kettle+bunny+tulips,Z,./stimuli/B_cropped_v1117/kettle_bunny_tulip toy/IMG_3998.jpg,kettle,annotator2,5,SiteB,kettle,0.685332649,0.248237296,0.800493353,0.422339439,0.88856305,0.788856305,0.403714565,0.671554252,0.070381232,0.470185728,-1.0,-1.0
2018,left,3,3,kettle+bunny+tulips,Z,./stimuli/B_cropped_v1117/kettle_bunny_tulip toy/IMG_3999.jpg,bunny,annotator2,15,SiteB,kettle,0.687287683,0.253940172,0.802448388,0.416636563,0.88856305,0.788856305,0.403714565,0.671554252,0.070381232,0.470185728,-1.0,-1.0
2019,left,3,3,kettle+bunny+tulips,Z,./stimuli/B_cropped_v1117/kettle_bunny_tulip toy/IMG_4001.jpg,tulips,annotator2,3,SiteB,kettle,0.685332649,0.248237296,0.800493353,0.422339439,0.884652981,0.788856305,0.403714565,0.569892473,0.070381232,0.481915934,-1.0,-1.0
2020,left,3,3,kettle+bunny+tulips,Z,./stimuli/B_cropped_v1117/kettle_bunny_tulip toy/IMG_4002.jpg,bunny,annotator2,18,SiteB,bunny,0.656797757,0.256872723,0.786017493,0.419569114,0.88856305,0.788856305,0.403714565,0.579667644,0.070381232,0.500488759,-1.0,-1.0
2021,left,3,3,kettle+bunny+tulips,Z,./stimuli/B_cropped_v1117/kettle_bunny_tulip toy/IMG_4003.jpg,kettle,annotator2,12,SiteB,bunny,0.663837544,0.256872723,0.788752877,0.419569114,0.88856305,0.788856305,0.405669599,0.579667644,0.078201369,0.481915934,-1.0,-1.0
2022,left,3,3,kettle+bunny+tulips,Z,./stimuli/B_cropped_v1117/kettle_bunny_tulip toy/IMG_4004.jpg,tulips,annotator2,5,SiteB,bunny,0.663837544,0.256872723,0.788752877,0.419569114,0.900293255,0.788856305,0.405669599,0.579667644,0.078201369,0.481915934,-1.0,-1.0
2023,left,3,3,kettle+bunny+tulips,Z,./stimuli/B_cropped_v1117/kettle_bunny_tulip toy/IMG_4005.jpg,tulips,annotator2,13,SiteB,tulips,0.638422099,0.278760137,0.763337432,0.432872316,0.884652981,0.788856305,0.403714565,0.721407625,0.070381232,0.500488759,-1.0,-1.0
2024,left,3,3,kettle+bunny+tulips,Z,./stimuli/B_cropped_v1117/kettle_bunny_tulip toy/IMG_4006.jpg,kettle,annotator2,17,SiteB,tulips,0.638422099,0.282670206,0.763337432,0.436782385,0.88856305,0.788856305,0.405669599,0.721407625,0.078201369,0.500488759,-1.0,-1.0
2025,left,3,3,kettle+bunny+tulips,Z,./stimuli/B_cropped_v1117/kettle_bunny_tulip toy/IMG_4007.jpg,bunny,annotator2,13,SiteB,tulips,0.638422099,0.282670206,0.763337432,0.436782385,0.88856305,0.788856305,0.405669599,0.721407625,0.078201369,0.500488759,-1.0,-1.0
2026,right,1,2,keys+remote control,Z,./stimuli/B_cropped_v1117/keys_remote2/IMG_3355.jpg,keys,annotator2,8,SiteB,-1,0.273846919,0.125137375,0.445605671,0.35971111,0.853372434,0.749755621,0.500488759,0.769305963,-1.0,-1.0,-1.0,-1.0
2027,right,1,2,keys+remote control,Z,./stimuli/B_cropped_v1117/keys_remote2/IMG_3356.jpg,remote control,annotator2,4,SiteB,-1,0.23531941,0.113466903,0.411796915,0.371381582,0.900293255,0.779081134,0.500488759,0.811339198,-1.0,-1.0,-1.0,-1.0
2028,right,1,2,keys+remote control,Z,./stimuli/B_cropped_v1117/keys_remote2/IMG_3357.jpg,keys,annotator2,8,SiteB,keys,0.235334135,0.168575066,0.425467429,0.433575471,0.866080156,0.853372434,0.500488759,0.890518084,-1.0,-1.0,-1.0,-1.0
2029,right,1,2,keys+remote control,Z,./stimuli/B_cropped_v1117/keys_remote2/IMG_3358.jpg,remote control,annotator2,11,SiteB,keys,0.235334135,0.175151264,0.425467429,0.434819411,0.866080156,0.853372434,0.500488759,0.890518084,-1.0,-1.0,-1.0,-1.0
2030,right,1,2,keys+remote control,Z,./stimuli/B_cropped_v1117/keys_remote2/IMG_3359.jpg,remote control,annotator2,7,SiteB,remote control,0.189390831,0.1667673,0.379524125,0.435383238,0.810361681,0.838709677,0.500488759,0.890518084,-1.0,-1.0,-1.0,-1.0
2031,right,1,2,keys+remote control,Z,./stimuli/B_cropped_v1117/keys_remote2/IMG_3360.jpg,keys,annotator2,4,SiteB,remote control,0.189390831,0.1667673,0.379524125,0.435383238,0.866080156,0.845552297,0.500488759,0.890518084,-1.0,-1.0,-1.0,-1.0
2032,right,2,2,keys+remote control,Z,./stimuli/B_cropped_v1117/keys_remote2/IMG_3361.jpg,keys,annotator2,15,SiteB,-1,0.218701619,0.175566062,0.395179124,0.426584476,0.884652981,0.827956989,0.250244379,0.853372434,-1.0,-1.0,-1.0,-1.0
2033,right,2,2,keys+remote control,Z,./stimuli/B_cropped_v1117/keys_remote2/IMG_3362.jpg,remote control,annotator2,2,SiteB,-1,0.200143519,0.166252827,0.390276813,0.424167505,0.900293255,0.788856305,0.250244379,0.853372434,-1.0,-1.0,-1.0,-1.0
2034,right,2,2,keys+remote control,Z,./stimuli/B_cropped_v1117/keys_remote2/IMG_3363.jpg,keys,annotator2,6,SiteB,keys,0.256824786,0.158948271,0.433302291,0.409966685,0.890518084,0.769305963,0.359726295,0.853372434,-1.0,-1.0,-1.0,-1.0
2035,right,2,2,keys+remote control,Z,./stimuli/B_cropped_v1117/keys_remote2/IMG_3364.jpg,remote control,annotator2,2,SiteB,keys,0.24022172,0.155500139,0.430355015,0.413414817,0.88856305,0.769305963,0.359726295,0.832844575,-1.0,-1.0,-1.0,-1.0
2036,right,2,2,keys+remote control,Z,./stimuli/B_cropped_v1117/keys_remote2/IMG_3365.jpg,remote control,annotator2,8,SiteB,remote control,0.202685464,0.155500139,0.387734869,0.413414817,0.900293255,0.779081134,0.335288368,0.849462366,-1.0,-1.0,-1.0,-1.0
2037,right,2,2,keys+remote control,Z,./stimuli/B_cropped_v1117/keys_remote2/IMG_3366.jpg,keys,annotator2,1,SiteB,remote control,0.202685464,0.155500139,0.387734869,0.413414817,0.900293255,0.782013685,0.359726295,0.853372434,-1.0,-1.0,-1.0,-1.0
2038,right,3,2,keys+remote control,Z,./stimuli/B_cropped_v1117/keys_remote2/IMG_3367.jpg,keys,annotator2,4,SiteB,-1,0.287532158,0.193886777,0.459290911,0.416083897,0.900293255,0.734115347,0.1485826,0.788856305,-1.0,-1.0,-1.0,-1.0
2039,right,3,2,keys+remote control,Z,./stimuli/B_cropped_v1117/keys_remote2/IMG_3368.jpg,remote control,annotator2,18,SiteB,-1,0.243736806,0.178685765,0.405334553,0.403914431,0.900293255,0.744868035,0.1485826,0.788856305,-1.0,-1.0,-1.0,-1.0
2040,right,3,2,keys+remote control,Z,./stimuli/B_cropped_v1117/keys_remote2/IMG_3369.jpg,keys,annotator2,-1,SiteB,keys,0.310207969,0.215430217,0.471805716,0.431686108,0.890518084,0.744868035,0.1485826,0.788856305,-1.0,-1.0,-1.0,-1.0
2041,right,3,2,keys+remote control,Z,./stimuli/B_cropped_v1117/keys_remote2/IMG_3370.jpg,remote control,annotator2,10,SiteB,keys,0.319005623,0.220317802,0.48060337,0.436573693,0.921798631,0.744868035,0.188660802,0.811339198,-1.0,-1.0,-1.0,-1.0
2042,right,3,2,keys+remote control,Z,./stimuli/B_cropped_v1117/keys_remote2/IMG_3371.jpg,remote control,annotator2,-1,SiteB,remote control,0.249601909,0.212459602,0.411199655,0.434656722,0.921798631,0.739002933,0.188660802,0.811339198,-1.0,-1.0,-1.0,-1.0
2043,right,3,2,keys+remote control,Z,./stimuli/B_cropped_v1117/keys_remote2/IMG_3372.jpg,keys,annotator2,5,SiteB,remote control,0.249601909,0.208549534,0.411199655,0.430746654,0.921798631,0.744868035,0.1485826,0.811339198,-1.0,-1.0,-1.0,-1.0
2044,front,1,2,keys+remote control,Z,./stimuli/B_cropped_v1117/keys_remote2/IMG_3373.jpg,keys,annotator2,5,SiteB,-1,0.401477656,0.071263091,0.599499861,0.351024299,0.632453568,0.890518084,0.250244379,0.811339198,-1.0,-1.0,-1.0,-1.0
2045,front,1,2,keys+remote control,Z,./stimuli/B_cropped_v1117/keys_remote2/IMG_3374.jpg,remote control,annotator2,4,SiteB,-1,0.401477656,0.080060745,0.599499861,0.359821953,0.671554252,0.890518084,0.250244379,0.853372434,-1.0,-1.0,-1.0,-1.0
2046,front,1,2,keys+remote control,Z,./stimuli/B_cropped_v1117/keys_remote2/IMG_3375.jpg,keys,annotator2,18,SiteB,keys,0.380984184,0.07524066,0.571117478,0.364642038,0.632453568,0.880742913,0.250244379,0.811339198,-1.0,-1.0,-1.0,-1.0
2047,front,1,2,keys+remote control,Z,./stimuli/B_cropped_v1117/keys_remote2/IMG_3376.jpg,remote control,annotator2,9,SiteB,keys,0.401477656,0.066443006,0.599499861,0.355844384,0.632453568,0.875855327,0.250244379,0.810361681,-1.0,-1.0,-1.0,-1.0
2048,front,1,2,keys+remote control,Z,./stimuli/B_cropped_v1117/keys_remote2/IMG_3377.jpg,remote control,annotator2,19,SiteB,remote control,0.419072964,0.06839804,0.617095169,0.357799418,0.671554252,0.884652981,0.284457478,0.811339198,-1.0,-1.0,-1.0,-1.0
2049,front,1,2,keys+remote control,Z,./stimuli/B_cropped_v1117/keys_remote2/IMG_3378.jpg,keys,annotator2,4,SiteB,remote control,0.405422111,0.085925847,0.595555406,0.365687056,0.671554252,0.890518084,0.284457478,0.811339198,-1.0,-1.0,-1.0,-1.0
2050,front,2,2,keys+remote control,Z,./stimuli/B_cropped_v1117/keys_remote2/IMG_3379.jpg,keys,annotator2,4,SiteB,-1,0.49442018,0.09475214,0.702060758,0.390096345,0.866080156,0.935483871,0.188660802,0.890518084,-1.0,-1.0,-1.0,-1.0
2051,front,2,2,keys+remote control,Z,./stimuli/B_cropped_v1117/keys_remote2/IMG_3380.jpg,remote control,annotator2,16,SiteB,-1,0.466072184,0.098662209,0.673712762,0.394006413,0.866080156,0.853372434,0.250244379,0.884652981,-1.0,-1.0,-1.0,-1.0
2052,front,2,2,keys+remote control,Z,./stimuli/B_cropped_v1117/keys_remote2/IMG_3381.jpg,keys,annotator2,15,SiteB,keys,0.490510112,0.09475214,0.69815069,0.390096345,0.866080156,0.921798631,0.188660802,0.890518084,-1.0,-1.0,-1.0,-1.0
2053,front,2,2,keys+remote control,Z,./stimuli/B_cropped_v1117/keys_remote2/IMG_3382.jpg,remote control,annotator2,18,SiteB,keys,0.49442018,0.09475214,0.702060758,0.390096345,0.866080156,0.853372434,0.188660802,0.890518084,-1.0,-1.0,-1.0,-1.0
2054,front,2,2,keys+remote control,Z,./stimuli/B_cropped_v1117/keys_remote2/IMG_3383.jpg,remote control,annotator2,13,SiteB,remote control,0.435124207,0.09475214,0.649919781,0.390096345,0.832844575,0.900293255,0.188660802,0.890518084,-1.0,-1.0,-1.0,-1.0
2055,front,2,2,keys+remote control,Z,./stimuli/B_cropped_v1117/keys_remote2/IMG_3384.jpg,keys,annotator2,13,SiteB,remote control,0.44098931,0.09475214,0.655784884,0.390096345,0.866080156,0.900293255,0.188660802,0.890518084,-1.0,-1.0,-1.0,-1.0
2056,front,3,2,keys+remote control,Z,./stimuli/B_cropped_v1117/keys_remote2/IMG_3385.jpg,keys,annotator2,18,SiteB,-1,0.448953448,0.225683258,0.598944891,0.439028375,0.900293255,0.764418377,0.11827957,0.788856305,-1.0,-1.0,-1.0,-1.0
2057,front,3,2,keys+remote control,Z,./stimuli/B_cropped_v1117/keys_remote2/IMG_3386.jpg,remote control,annotator2,6,SiteB,-1,0.423432669,0.224349012,0.577544848,0.430587449,0.900293255,0.751710655,0.109481916,0.782013685,-1.0,-1.0,-1.0,-1.0
2058,front,3,2,keys+remote control,Z,./stimuli/B_cropped_v1117/keys_remote2/IMG_3387.jpg,keys,annotator2,2,SiteB,keys,0.485121581,0.233694793,0.635113024,0.442747044,0.900293255,0.759530792,0.109481916,0.788856305,-1.0,-1.0,-1.0,-1.0
2059,front,3,2,keys+remote control,Z,./stimuli/B_cropped_v1117/keys_remote2/IMG_3388.jpg,remote control,annotator2,11,SiteB,keys,0.464942028,0.215430217,0.62010196,0.431686108,0.900293255,0.769305963,0.11827957,0.769305963,-1.0,-1.0,-1.0,-1.0
2060,front,3,2,keys+remote control,Z,./stimuli/B_cropped_v1117/keys_remote2/IMG_3389.jpg,remote control,annotator2,8,SiteB,remote control,0.419689885,0.225326529,0.581287632,0.431564966,0.900293255,0.739002933,0.11827957,0.782013685,-1.0,-1.0,-1.0,-1.0
2061,front,3,2,keys+remote control,Z,./stimuli/B_cropped_v1117/keys_remote2/IMG_3390.jpg,keys,annotator2,9,SiteB,remote control,0.40795968,0.225045348,0.569557426,0.429891113,0.900293255,0.769305963,0.11827957,0.782013685,-1.0,-1.0,-1.0,-1.0
2062,left,1,2,keys+remote control,Z,./stimuli/B_cropped_v1117/keys_remote2/IMG_3391.jpg,keys,annotator2,5,SiteB,-1,0.623452438,0.093628068,0.831093016,0.367760006,0.359726295,0.942326491,0.188660802,0.832844575,-1.0,-1.0,-1.0,-1.0
2063,left,1,2,keys+remote control,Z,./stimuli/B_cropped_v1117/keys_remote2/IMG_3392.jpg,remote control,annotator2,10,SiteB,-1,0.617508937,0.103887337,0.815531141,0.365320874,0.359726295,0.913000978,0.188660802,0.849462366,-1.0,-1.0,-1.0,-1.0
2064,left,1,2,keys+remote control,Z,./stimuli/B_cropped_v1117/keys_remote2/IMG_3393.jpg,keys,annotator2,3,SiteB,keys,0.617587336,0.12128704,0.825227914,0.379201718,0.391006843,0.923753666,0.188660802,0.849462366,-1.0,-1.0,-1.0,-1.0
